Period,Passenger_type,Direction,Country,Orign,Destination,Count
201504,PLT,Departure,Hong Kong,New Zealand,Hong Kong,14
201504,PLT,Departure,Hungary,New Zealand,Hungary,5
201504,PLT,Departure,India,New Zealand,India,113
201504,PLT,Departure,Indonesia,New Zealand,Indonesia,27
201504,PLT,Departure,Iran,New Zealand,Iran,1
201504,PLT,Departure,Ireland,New Zealand,Ireland,73
201504,PLT,Departure,Israel,New Zealand,Israel,7
201504,PLT,Departure,Italy,New Zealand,Italy,26
201504,PLT,Departure,Jamaica,New Zealand,Jamaica,1
201504,PLT,Departure,Japan,New Zealand,Japan,97
201504,PLT,Departure,Jordan,New Zealand,Jordan,1
201504,PLT,Departure,Kenya,New Zealand,Kenya,1
201504,PLT,Departure,Kiribati,New Zealand,Kiribati,1
201504,PLT,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",82
201504,PLT,Departure,Kuwait,New Zealand,Kuwait,1
201504,PLT,Departure,Laos,New Zealand,Laos,5
201504,PLT,Departure,Latvia,New Zealand,Latvia,3
201504,PLT,Departure,Lebanon,New Zealand,Lebanon,2
201504,PLT,Departure,Madagascar,New Zealand,Madagascar,1
201504,PLT,Departure,Malaysia,New Zealand,Malaysia,41
201504,PLT,Departure,Mauritius,New Zealand,Mauritius,1
201504,PLT,Departure,Mexico,New Zealand,Mexico,4
201504,PLT,Departure,Morocco,New Zealand,Morocco,2
201504,PLT,Departure,Myanmar,New Zealand,Myanmar,2
201504,PLT,Departure,Namibia,New Zealand,Namibia,1
201504,PLT,Departure,Nepal,New Zealand,Nepal,4
201504,PLT,Departure,Netherlands,New Zealand,Netherlands,39
201504,PLT,Departure,New Caledonia,New Zealand,New Caledonia,2
201504,PLT,Departure,Niue,New Zealand,Niue,8
201504,PLT,Departure,Norway,New Zealand,Norway,10
201504,PLT,Departure,Not Stated,New Zealand,Not Stated,86
201504,PLT,Departure,Pakistan,New Zealand,Pakistan,4
201504,PLT,Departure,Papua New Guinea,New Zealand,Papua New Guinea,5
201504,PLT,Departure,Peru,New Zealand,Peru,2
201504,PLT,Departure,Philippines,New Zealand,Philippines,23
201504,PLT,Departure,Poland,New Zealand,Poland,2
201504,PLT,Departure,Qatar,New Zealand,Qatar,3
201504,PLT,Departure,Romania,New Zealand,Romania,5
201504,PLT,Departure,Russia,New Zealand,Russia,7
201504,PLT,Departure,Samoa,New Zealand,Samoa,35
201504,PLT,Departure,Saudi Arabia,New Zealand,Saudi Arabia,4
201504,PLT,Departure,Seychelles,New Zealand,Seychelles,4
201504,PLT,Departure,Singapore,New Zealand,Singapore,27
201504,PLT,Departure,Slovakia,New Zealand,Slovakia,5
201504,PLT,Departure,Solomon Islands,New Zealand,Solomon Islands,2
201504,PLT,Departure,South Africa,New Zealand,South Africa,15
201504,PLT,Departure,Spain,New Zealand,Spain,9
201504,PLT,Departure,Sri Lanka,New Zealand,Sri Lanka,21
201504,PLT,Departure,Sweden,New Zealand,Sweden,10
201504,PLT,Departure,Switzerland,New Zealand,Switzerland,8
201504,PLT,Departure,Taiwan,New Zealand,Taiwan,12
201504,PLT,Departure,Tanzania,New Zealand,Tanzania,4
201504,PLT,Departure,Thailand,New Zealand,Thailand,45
201504,PLT,Departure,Timor-Leste,New Zealand,Timor-Leste,1
201504,PLT,Departure,Tonga,New Zealand,Tonga,12
201504,PLT,Departure,Turkey,New Zealand,Turkey,3
201504,PLT,Departure,Tuvalu,New Zealand,Tuvalu,2
201504,PLT,Departure,Ukraine,New Zealand,Ukraine,2
201504,PLT,Departure,United Arab Emirates,New Zealand,United Arab Emirates,21
201504,PLT,Departure,United Kingdom,New Zealand,United Kingdom,1085
201504,PLT,Departure,United States,New Zealand,United States,270
201504,PLT,Departure,Uruguay,New Zealand,Uruguay,4
201504,PLT,Departure,Vanuatu,New Zealand,Vanuatu,5
201504,PLT,Departure,Viet Nam,New Zealand,Viet Nam,27
201505,Overseas visitor,Arrival,Angola,Angola,New Zealand,16
201505,Overseas visitor,Arrival,Antigua and Barbuda,Antigua and Barbuda,New Zealand,16
201505,Overseas visitor,Arrival,Argentina,Argentina,New Zealand,272
201505,Overseas visitor,Arrival,Australia,Australia,New Zealand,76592
201505,Overseas visitor,Arrival,Austria,Austria,New Zealand,224
201505,Overseas visitor,Arrival,Bahrain,Bahrain,New Zealand,32
201505,Overseas visitor,Arrival,Bangladesh,Bangladesh,New Zealand,48
201505,Overseas visitor,Arrival,Barbados,Barbados,New Zealand,16
201505,Overseas visitor,Arrival,Belgium,Belgium,New Zealand,144
201505,Overseas visitor,Arrival,Bermuda,Bermuda,New Zealand,16
201505,Overseas visitor,Arrival,Botswana,Botswana,New Zealand,16
201505,Overseas visitor,Arrival,Brazil,Brazil,New Zealand,800
201505,Overseas visitor,Arrival,Brunei Darussalam,Brunei Darussalam,New Zealand,32
201505,Overseas visitor,Arrival,Bulgaria,Bulgaria,New Zealand,16
201505,Overseas visitor,Arrival,Cambodia,Cambodia,New Zealand,64
201505,Overseas visitor,Arrival,Cameroon,Cameroon,New Zealand,16
201505,Overseas visitor,Arrival,Canada,Canada,New Zealand,2480
201505,Overseas visitor,Arrival,Cayman Islands,Cayman Islands,New Zealand,16
201505,Overseas visitor,Arrival,Chile,Chile,New Zealand,368
201505,Overseas visitor,Arrival,China,China,New Zealand,24704
201505,Overseas visitor,Arrival,Colombia,Colombia,New Zealand,128
201505,Overseas visitor,Arrival,Comoros,Comoros,New Zealand,16
201505,Overseas visitor,Arrival,Cook Islands,Cook Islands,New Zealand,832
201505,Overseas visitor,Arrival,Costa Rica,Costa Rica,New Zealand,16
201505,Overseas visitor,Arrival,Croatia,Croatia,New Zealand,16
201505,Overseas visitor,Arrival,Cuba,Cuba,New Zealand,16
201505,Overseas visitor,Arrival,Cyprus,Cyprus,New Zealand,16
201505,Overseas visitor,Arrival,Czech Republic,Czech Republic,New Zealand,80
201505,Overseas visitor,Arrival,Denmark,Denmark,New Zealand,208
201505,Overseas visitor,Arrival,Ecuador,Ecuador,New Zealand,16
201505,Overseas visitor,Arrival,Egypt,Egypt,New Zealand,16
201505,Overseas visitor,Arrival,Estonia,Estonia,New Zealand,16
201505,Overseas visitor,Arrival,Falkland Islands,Falkland Islands,New Zealand,16
201505,Overseas visitor,Arrival,Fiji,Fiji,New Zealand,1856
201505,Overseas visitor,Arrival,Finland,Finland,New Zealand,128
201505,Overseas visitor,Arrival,Former Yugoslav Republic of Macedonia (FYROM),Former Yugoslav Republic of Macedonia (FYROM),New Zealand,16
201505,Overseas visitor,Arrival,France,France,New Zealand,1392
201505,Overseas visitor,Arrival,French Polynesia,French Polynesia,New Zealand,1152
201505,Overseas visitor,Arrival,Germany,Germany,New Zealand,2336
201505,Overseas visitor,Arrival,Ghana,Ghana,New Zealand,64
201505,Overseas visitor,Arrival,Greece,Greece,New Zealand,16
201505,Overseas visitor,Arrival,Guam,Guam,New Zealand,16
201505,Overseas visitor,Arrival,Honduras,Honduras,New Zealand,32
201505,Overseas visitor,Arrival,Hong Kong,Hong Kong,New Zealand,2144
201505,Overseas visitor,Arrival,Hungary,Hungary,New Zealand,48
201505,Overseas visitor,Arrival,Iceland,Iceland,New Zealand,16
201505,Overseas visitor,Arrival,India,India,New Zealand,5120
201505,Overseas visitor,Arrival,Indonesia,Indonesia,New Zealand,816
201505,Overseas visitor,Arrival,Iran,Iran,New Zealand,16
201505,Overseas visitor,Arrival,Ireland,Ireland,New Zealand,368
201505,Overseas visitor,Arrival,Israel,Israel,New Zealand,112
201505,Overseas visitor,Arrival,Italy,Italy,New Zealand,368
201505,Overseas visitor,Arrival,Japan,Japan,New Zealand,4400
201505,Overseas visitor,Arrival,Jordan,Jordan,New Zealand,16
201505,Overseas visitor,Arrival,Kazakhstan,Kazakhstan,New Zealand,16
201505,Overseas visitor,Arrival,Kenya,Kenya,New Zealand,16
201505,Overseas visitor,Arrival,Kiribati,Kiribati,New Zealand,32
201505,Overseas visitor,Arrival,South Korea,South Korea,New Zealand,16
201505,Overseas visitor,Arrival,"Korea, Republic of","Korea, Republic of",New Zealand,3584
201505,Overseas visitor,Arrival,Kuwait,Kuwait,New Zealand,32
201505,Overseas visitor,Arrival,Laos,Laos,New Zealand,16
201505,Overseas visitor,Arrival,Latvia,Latvia,New Zealand,16
201505,Overseas visitor,Arrival,Lithuania,Lithuania,New Zealand,16
201505,Overseas visitor,Arrival,Luxembourg,Luxembourg,New Zealand,16
201505,Overseas visitor,Arrival,Macau,Macau,New Zealand,144
201505,Overseas visitor,Arrival,Malaysia,Malaysia,New Zealand,2480
201505,Overseas visitor,Arrival,Maldives,Maldives,New Zealand,16
201505,Overseas visitor,Arrival,Mali,Mali,New Zealand,16
201505,Overseas visitor,Arrival,Malta,Malta,New Zealand,16
201505,Overseas visitor,Arrival,Mauritius,Mauritius,New Zealand,16
201505,Overseas visitor,Arrival,Mexico,Mexico,New Zealand,256
201505,Overseas visitor,Arrival,Mongolia,Mongolia,New Zealand,16
201505,Overseas visitor,Arrival,Myanmar,Myanmar,New Zealand,176
201505,Overseas visitor,Arrival,Nepal,Nepal,New Zealand,32
201505,Overseas visitor,Arrival,Netherlands,Netherlands,New Zealand,528
201505,Overseas visitor,Arrival,New Caledonia,New Caledonia,New Zealand,992
201505,Overseas visitor,Arrival,New Zealand,New Zealand,New Zealand,1440
201505,Overseas visitor,Arrival,Nigeria,Nigeria,New Zealand,48
201505,Overseas visitor,Arrival,Niue,Niue,New Zealand,192
201505,Overseas visitor,Arrival,Norfolk Island,Norfolk Island,New Zealand,32
201505,Overseas visitor,Arrival,Norway,Norway,New Zealand,128
201505,Overseas visitor,Arrival,Not Stated,Not Stated,New Zealand,3168
201505,Overseas visitor,Arrival,Oman,Oman,New Zealand,48
201505,Overseas visitor,Arrival,Pakistan,Pakistan,New Zealand,64
201505,Overseas visitor,Arrival,Palau,Palau,New Zealand,16
201505,Overseas visitor,Arrival,Panama,Panama,New Zealand,64
201505,Overseas visitor,Arrival,Papua New Guinea,Papua New Guinea,New Zealand,144
201505,Overseas visitor,Arrival,Paraguay,Paraguay,New Zealand,16
201505,Overseas visitor,Arrival,Peru,Peru,New Zealand,32
201505,Overseas visitor,Arrival,Philippines,Philippines,New Zealand,1648
201505,Overseas visitor,Arrival,Poland,Poland,New Zealand,112
201505,Overseas visitor,Arrival,Portugal,Portugal,New Zealand,160
201505,Overseas visitor,Arrival,Puerto Rico,Puerto Rico,New Zealand,16
201505,Overseas visitor,Arrival,Qatar,Qatar,New Zealand,112
201505,Overseas visitor,Arrival,Reunion,Reunion,New Zealand,16
201505,Overseas visitor,Arrival,Romania,Romania,New Zealand,32
201505,Overseas visitor,Arrival,Russia,Russia,New Zealand,160
201505,Overseas visitor,Arrival,Samoa,Samoa,New Zealand,1456
201505,Overseas visitor,Arrival,Samoa,"Samoa, American",New Zealand,64
201505,Overseas visitor,Arrival,Saudi Arabia,Saudi Arabia,New Zealand,160
201505,Overseas visitor,Arrival,Senegal,Senegal,New Zealand,16
201505,Overseas visitor,Arrival,Serbia,Serbia,New Zealand,32
201505,Overseas visitor,Arrival,Singapore,Singapore,New Zealand,2816
201505,Overseas visitor,Arrival,Slovakia,Slovakia,New Zealand,16
201505,Overseas visitor,Arrival,Slovenia,Slovenia,New Zealand,16
201505,Overseas visitor,Arrival,Solomon Islands,Solomon Islands,New Zealand,64
201505,Overseas visitor,Arrival,South Africa,South Africa,New Zealand,832
201505,Overseas visitor,Arrival,Spain,Spain,New Zealand,400
201505,Overseas visitor,Arrival,Sri Lanka,Sri Lanka,New Zealand,128
201505,Overseas visitor,Arrival,Sweden,Sweden,New Zealand,272
201505,Overseas visitor,Arrival,Switzerland,Switzerland,New Zealand,560
201505,Overseas visitor,Arrival,Taiwan,Taiwan,New Zealand,1296
201505,Overseas visitor,Arrival,Tanzania,Tanzania,New Zealand,16
201505,Overseas visitor,Arrival,Thailand,Thailand,New Zealand,2064
201505,Overseas visitor,Arrival,Timor-Leste,Timor-Leste,New Zealand,16
201505,Overseas visitor,Arrival,Tokelau,Tokelau,New Zealand,16
201505,Overseas visitor,Arrival,Tonga,Tonga,New Zealand,1088
201505,Overseas visitor,Arrival,Trinidad and Tobago,Trinidad and Tobago,New Zealand,16
201505,Overseas visitor,Arrival,Turkey,Turkey,New Zealand,32
201505,Overseas visitor,Arrival,Tuvalu,Tuvalu,New Zealand,16
201505,Overseas visitor,Arrival,Uganda,Uganda,New Zealand,16
201505,Overseas visitor,Arrival,Ukraine,Ukraine,New Zealand,144
201505,Overseas visitor,Arrival,United Arab Emirates,United Arab Emirates,New Zealand,432
201505,Overseas visitor,Arrival,United Kingdom,United Kingdom,New Zealand,6608
201505,Overseas visitor,Arrival,United States,United States,New Zealand,13280
201505,Overseas visitor,Arrival,Uruguay,Uruguay,New Zealand,128
201505,Overseas visitor,Arrival,Uzbekistan,Uzbekistan,New Zealand,32
201505,Overseas visitor,Arrival,Vanuatu,Vanuatu,New Zealand,576
201505,Overseas visitor,Arrival,Venezuela,Venezuela,New Zealand,16
201505,Overseas visitor,Arrival,Viet Nam,Viet Nam,New Zealand,224
201505,Overseas visitor,Arrival,Zimbabwe,Zimbabwe,New Zealand,16
201505,Overseas visitor,Departure,Andorra,New Zealand,Andorra,26
201505,Overseas visitor,Departure,Angola,New Zealand,Angola,26
201505,Overseas visitor,Departure,Antigua and Barbuda,New Zealand,Antigua and Barbuda,26
201505,Overseas visitor,Departure,Argentina,New Zealand,Argentina,494
201505,Overseas visitor,Departure,Australia,New Zealand,Australia,82888
201505,Overseas visitor,Departure,Austria,New Zealand,Austria,234
201505,Overseas visitor,Departure,Bahamas,New Zealand,Bahamas,26
201505,Overseas visitor,Departure,Bahrain,New Zealand,Bahrain,78
201505,Overseas visitor,Departure,Bangladesh,New Zealand,Bangladesh,26
201505,Overseas visitor,Departure,Barbados,New Zealand,Barbados,26
201505,Overseas visitor,Departure,Belgium,New Zealand,Belgium,260
201505,Overseas visitor,Departure,Bermuda,New Zealand,Bermuda,26
201505,Overseas visitor,Departure,Bolivia,New Zealand,Bolivia,26
201505,Overseas visitor,Departure,Brazil,New Zealand,Brazil,858
201505,Overseas visitor,Departure,Brunei Darussalam,New Zealand,Brunei Darussalam,52
201505,Overseas visitor,Departure,Bulgaria,New Zealand,Bulgaria,26
201505,Overseas visitor,Departure,Cambodia,New Zealand,Cambodia,104
201505,Overseas visitor,Departure,Canada,New Zealand,Canada,3406
201505,Overseas visitor,Departure,Chile,New Zealand,Chile,286
201505,Overseas visitor,Departure,China,New Zealand,China,28912
201505,Overseas visitor,Departure,Colombia,New Zealand,Colombia,78
201505,Overseas visitor,Departure,Congo [DRC],New Zealand,"Congo, the Democratic Republic of the",26
201505,Overseas visitor,Departure,Cook Islands,New Zealand,Cook Islands,832
201505,Overseas visitor,Departure,Croatia,New Zealand,Croatia,26
201505,Overseas visitor,Departure,Czech Republic,New Zealand,Czech Republic,234
201505,Overseas visitor,Departure,Denmark,New Zealand,Denmark,416
201505,Overseas visitor,Departure,Ecuador,New Zealand,Ecuador,26
201505,Overseas visitor,Departure,Egypt,New Zealand,Egypt,26
201505,Overseas visitor,Departure,Fiji,New Zealand,Fiji,2236
201505,Overseas visitor,Departure,Finland,New Zealand,Finland,208
201505,Overseas visitor,Departure,France,New Zealand,France,2444
201505,Overseas visitor,Departure,French Guiana,New Zealand,French Guiana,26
201505,Overseas visitor,Departure,French Polynesia,New Zealand,French Polynesia,1430
201505,Overseas visitor,Departure,Gaza Strip/Palestine/West Bank,New Zealand,Gaza Strip/Palestine/West Bank,26
201505,Overseas visitor,Departure,Germany,New Zealand,Germany,5148
201505,Overseas visitor,Departure,Ghana,New Zealand,Ghana,52
201505,Overseas visitor,Departure,Greece,New Zealand,Greece,26
201505,Overseas visitor,Departure,Guam,New Zealand,Guam,26
201505,Overseas visitor,Departure,Hong Kong,New Zealand,Hong Kong,2314
201505,Overseas visitor,Departure,Hungary,New Zealand,Hungary,52
201505,Overseas visitor,Departure,Iceland,New Zealand,Iceland,52
201505,Overseas visitor,Departure,India,New Zealand,India,4862
201505,Overseas visitor,Departure,Indonesia,New Zealand,Indonesia,1170
201505,Overseas visitor,Departure,Iraq,New Zealand,Iraq,26
201505,Overseas visitor,Departure,Ireland,New Zealand,Ireland,520
201505,Overseas visitor,Departure,Israel,New Zealand,Israel,156
201505,Overseas visitor,Departure,Italy,New Zealand,Italy,494
201505,Overseas visitor,Departure,Japan,New Zealand,Japan,5044
201505,Overseas visitor,Departure,Jordan,New Zealand,Jordan,26
201505,Overseas visitor,Departure,Kazakhstan,New Zealand,Kazakhstan,26
201505,Overseas visitor,Departure,Kiribati,New Zealand,Kiribati,26
201505,Overseas visitor,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",4004
201505,Overseas visitor,Departure,Kuwait,New Zealand,Kuwait,78
201505,Overseas visitor,Departure,Laos,New Zealand,Laos,52
201505,Overseas visitor,Departure,Latvia,New Zealand,Latvia,26
201505,Overseas visitor,Departure,Lebanon,New Zealand,Lebanon,26
201505,Overseas visitor,Departure,Lithuania,New Zealand,Lithuania,26
201505,Overseas visitor,Departure,Luxembourg,New Zealand,Luxembourg,52
201505,Overseas visitor,Departure,Macau,New Zealand,Macau,156
201505,Overseas visitor,Departure,Madagascar,New Zealand,Madagascar,26
201505,Overseas visitor,Departure,Malaysia,New Zealand,Malaysia,2548
201505,Overseas visitor,Departure,Malta,New Zealand,Malta,26
201505,Overseas visitor,Departure,Mauritius,New Zealand,Mauritius,26
201505,Overseas visitor,Departure,Mexico,New Zealand,Mexico,182
201505,Overseas visitor,Departure,Mongolia,New Zealand,Mongolia,26
201505,Overseas visitor,Departure,Mozambique,New Zealand,Mozambique,26
201505,Overseas visitor,Departure,Myanmar,New Zealand,Myanmar,156
201505,Overseas visitor,Departure,Nepal,New Zealand,Nepal,78
201505,Overseas visitor,Departure,Netherlands,New Zealand,Netherlands,858
201505,Overseas visitor,Departure,New Caledonia,New Zealand,New Caledonia,1118
201505,Overseas visitor,Departure,New Zealand,New Zealand,New Zealand,1482
201505,Overseas visitor,Departure,Nigeria,New Zealand,Nigeria,52
201505,Overseas visitor,Departure,Niue,New Zealand,Niue,260
201505,Overseas visitor,Departure,Norfolk Island,New Zealand,Norfolk Island,26
201505,Overseas visitor,Departure,Norway,New Zealand,Norway,286
201505,Overseas visitor,Departure,Not Stated,New Zealand,Not Stated,10686
201505,Overseas visitor,Departure,Oman,New Zealand,Oman,26
201505,Overseas visitor,Departure,Pakistan,New Zealand,Pakistan,52
201505,Overseas visitor,Departure,Panama,New Zealand,Panama,52
201505,Overseas visitor,Departure,Papua New Guinea,New Zealand,Papua New Guinea,182
201505,Overseas visitor,Departure,Philippines,New Zealand,Philippines,1404
201505,Overseas visitor,Departure,Poland,New Zealand,Poland,130
201505,Overseas visitor,Departure,Portugal,New Zealand,Portugal,26
201505,Overseas visitor,Departure,Qatar,New Zealand,Qatar,78
201505,Overseas visitor,Departure,Romania,New Zealand,Romania,78
201505,Overseas visitor,Departure,Russia,New Zealand,Russia,104
201505,Overseas visitor,Departure,Samoa,New Zealand,Samoa,1924
201505,Overseas visitor,Departure,Samoa,New Zealand,"Samoa, American",52
201505,Overseas visitor,Departure,Saudi Arabia,New Zealand,Saudi Arabia,234
201505,Overseas visitor,Departure,Serbia,New Zealand,Serbia,26
201505,Overseas visitor,Departure,Singapore,New Zealand,Singapore,3354
201505,Overseas visitor,Departure,Slovakia,New Zealand,Slovakia,26
201505,Overseas visitor,Departure,Slovenia,New Zealand,Slovenia,26
201505,Overseas visitor,Departure,Solomon Islands,New Zealand,Solomon Islands,182
201505,Overseas visitor,Departure,South Africa,New Zealand,South Africa,1326
201505,Overseas visitor,Departure,Spain,New Zealand,Spain,442
201505,Overseas visitor,Departure,Sri Lanka,New Zealand,Sri Lanka,104
201505,Overseas visitor,Departure,Sweden,New Zealand,Sweden,728
201505,Overseas visitor,Departure,Switzerland,New Zealand,Switzerland,936
201505,Overseas visitor,Departure,Taiwan,New Zealand,Taiwan,1924
201505,Overseas visitor,Departure,Tanzania,New Zealand,Tanzania,26
